orig_row_rec,temp_coll_data,comp_key_coll_data,Wbname_fin,EMU_site_irn,Island,Shehia_cleaned,WB.shehia_edited,include,Year,month,month_year,Date.new,Date_ed,month_survey_order,Visit,Shname,Wbname_orig,Wbname_ed,Wbtype,Wbtype_Fiona,Wbadapt_Steffi,wbtype_ed,wbtype_fin,georef_notes,Wbtype2,Wbtype2_Fiona,Wbtype2_Steffi,Wbtype2_ed,Ricecombined_Steffi,lat-long-edited,latitude,longitude,latitude.mean,longitude.mean,Lati_DD,Longi_DD,Lati_xls,Longi_xls,Lati_orig,Longi_orig,NotesGPS,site_dry,site_dry_ed,Village,time_sampling/time_in,time_sampling/time_out,time_in,time_out,mins_coll,ed_mins_coll,duration,M_time_note,snail_sp_coll_notesM,snail_sp_coll_ed,snail_sp_collected,no_collected,Bulinusspp_Steffi,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,tot_pres_other_snail,pres_non_bulinids,Notessnail,notes_snails_M,Infsnails,Infsnails_no,Dateshed_new,Dateshed,Notesshed,Numberofcollectors,C1,C2,Notescoll,Alti,W_chem_notes_M,TDS,Temp,PH,Cond,Sal,Oxy,Flow_m/s,Flow_ed,Depth_m,Depth_ed,Wlevel,Wlevel_ed,Seas,Season,mud,sand,gravel,rock,concrete,peat,roots,Notessub,cow,sheep,goat,pig,horse,donkey,camel,Monkey,Ungu,carnivore,waterbird,Othwildan,Noteswian,Lilies,rushes,rice,waterhyacinth,macrophyteweed,palmfronds,sedge,grass,Polygonum,none,Otherveg,Notesveg,Dishes,bathing,Clothes,Carbike,Collectingwater,fording,swimmingplaying,fishing,Ricecult,otherfarming,sanitation,ablution,Otheract,Noteswact,niclo_order,niclo_visit,Date_appl_ed,Date_appl_new,date_application,sprayed_but_no_bul,sprayed_when_Bul_pres,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,N_Duration,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,monthly_precip,tot.2011_1st.year,tot.2011_9.12.year,tot.2011_Adult,inf.2011_1st.year,inf.2011_9.12.year,inf.2011_Adult,prev.2011_1st.year,prev.2011_9.12.year,prev.2011_Adult,tot.2012_1st.year,tot.2012_9.12.year,tot.2012_Adult,inf.2012_1st.year,inf.2012_9.12.year,inf.2012_Adult,prev.2012_1st.year,prev.2012_9.12.year,prev.2012_Adult,tot.2013_1st.year,tot.2013_9.12.year,tot.2013_Adult,inf.2013_1st.year,inf.2013_9.12.year,inf.2013_Adult,prev.2013_1st.year,prev.2013_9.12.year,prev.2013_Adult,tot.2014_1st.year,tot.2014_9.12.year,tot.2014_Adult,inf.2014_1st.year,inf.2014_9.12.year,inf.2014_Adult,prev.2014_1st.year,prev.2014_9.12.year,prev.2014_Adult,tot.2015_1st.year,tot.2015_9.12.year,tot.2015_Adult,inf.2015_1st.year,inf.2015_9.12.year,inf.2015_Adult,prev.2015_1st.year,prev.2015_9.12.year,prev.2015_Adult,tot.2016_1st.year,tot.2016_9.12.year,tot.2016_Adult,inf.2016_1st.year,inf.2016_9.12.year,inf.2016_Adult,prev.2016_1st.year,prev.2016_9.12.year,prev.2016_Adult,tot.2017_1st.year,tot.2017_9.12.year,tot.2017_Adult,inf.2017_1st.year,inf.2017_9.12.year,inf.2017_Adult,prev.2017_1st.year,prev.2017_9.12.year,prev.2017_Adult,TOT.ALL,INF.ALL,prev.2017.all,TOT.2017,INF.2017,prev.2016.all,TOT.2016,INF.2016,prev.2015.all,TOT.2015,INF.2015,prev.2014.all,TOT.2014,INF.2014,prev.2013.all,TOT.2013,INF.2013,prev.2012.all,TOT.2012,INF.2012
1915,,Ndunundu_24.10.2016,Ndunundu,382738,Pemba,PIKI,,,2016,10,10_2016,24.10.2016,24/10/2016,49,17,PIKI,NDUNUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10437,39.74832,-5.104376667,39.74829896,-5.10437,39.74832,S 05 06. 262,039 44. 899,S 05.06.262,E 039.44.899,,,,BWAGAMOYO,10:00 AM,10:07L:30 am,10:00:00,10:07:30,00:07:30,00:07:30,8,,,,,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,4,,,,121,,167.0,29.5,7.3,335.0,,,<0.5m/s,1,<0.5,1,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,1,,Ablution,44,14,24/10/2016,24.10.2016,24.10.2016,,Y,y,1,1,0,0,0,1,,,12,12 min,12 min,10:13,1,,,20,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1914,,Ndunundu_27.08.2016,Ndunundu,382738,Pemba,PIKI,,,2016,8,8_2016,27.08.2016,27/08/2016,47,16,PIKI,NDUNUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10442,39.74825,-5.104376667,39.74829896,-5.10442,39.74825,S 05 06. 265,039 44. 895,S 05.06.265,E 039.44.895,,,,BWAGAMOYO,1:15 PM,1:22:30 PM,13:15:00,13:22:30,00:07:30,00:07:30,8,,,,,28,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,4,,,,67,,179.0,28.7,7.0,0.4,,,<0.5m/s,1,<0.5,1,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,1,,Ablution,42,13,27/08/2016,27.08.2016,27.08.2016,,Y,y,1,1,0,0,0,2,,,12,12 min,12 min,01:31,2,,,128.5,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1913,"collection: Bulinus globosus, 12",Ndunundu_14.10.2015,Ndunundu,382738,Pemba,PIKI,,,2015,10,10_2015,14.10.2015,14/10/2015,39,15,PIKI,NDUMUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10438,39.7483,-5.104376667,39.74829896,-5.10438,39.7483,S 05 06. 263,039 44. 898,S 05.06.263,E 039.44.898,,,,BWAGAMOYO,10:12 AM,10:19:30AM,10:12:00,10:19:30,01:18:00,00:07:30,8,1019:30AM verbatim time out,,,,12,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,4,,,,142,,152.9,,10.3,318.0,0.1,,<0.5m/s,1,<0.5,1,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,,34,12,14/10/2015,14.10.2015,14.10.2015,,Y,y,1,0,0,0,0,,,,13,13 min,13 min,10:24,2,,M 2020- edited sprayed to '1',22.6,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1912,"collection: Bulinus globosus, 30",Ndunundu_23.08.2015,Ndunundu,382738,Pemba,PIKI,,,2015,8,8_2015,23.08.2015,23/08/2015,37,14,PIKI,NDUNUNDU,NDUNUNDU,STREAM,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10438,39.74827,-5.104376667,39.74829896,-5.10438,39.74827,S 05 06. 263,039 44. 896,S 05.06.263,E 039.44.896,,,,BAGAMOYO,3:03 PM,3:10:30 PM,15:03:00,15:10:30,00:07:30,00:07:30,8,,,,,31,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,4,,,,96,,126.5,,10.3,264.0,0.1,,<0.5m/s,1,<0.5,1,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,1,0,0,1,1,Ablution,32,11,23/08/2015,23.08.2015,23.08.2015,,Y,y,1,1,0,0,0,2,,,24,24 min,24 min,03:14,2,,,57.8,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1911,,Ndunundu_08.02.2015,Ndunundu,382738,Pemba,PIKI,,,2015,2,2_2015,08.02.2015,08/02/2015,31,13,PIKI,NDUNUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10442,39.74823,-5.104376667,39.74829896,-5.10442,39.74823,S 05 06. 265,039 44. 894,S 05.06.265,E 039.44.894,,,,BAGAMOYO,10:16 AM,10:23:30 AM,10:16:00,10:23:30,00:07:30,00:07:30,8,,,,,13,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,4,,,,135,,182.4,32.8,10.2,378.0,0.2,,<0.5m/s,1,<0.5,1,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,,26,10,08/02/2015,08.02.2015,08.02.2015,,Y,y,1,1,0,0,0,1,,,12,12 min,12 min,10:27,1,,,11,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1910,,Ndunundu_14.12.2014,Ndunundu,382738,Pemba,PIKI,,,2014,12,12_2014,14.12.2014,14/12/2014,29,12,PIKI,NDUNUNDU,NDUNUNDU,STREAM,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,0,,-5.10425,39.74838,-5.104376667,39.74829896,-5.10425,39.74838,S 05 06. 255,039 44. 903,S 05.06.255,E 039.44.903,,,,BAGAMOYO,9:54 AM,10:01:30 AM,09:54:00,10:01:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,145,,28.2,29.7,15.1,60.0,0.0,,<0.5m/s,1,<0.5,1,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,1,Ablution,24,9,14/12/2014,14.12.2014,14.12.2014,Y,,y,1,1,0,0,0,2,,,12,12 min,12 min,10:05,2,,,276,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1909,"collection: Bulinus globosus, 10",Ndunundu_19.10.2014,Ndunundu,382738,Pemba,PIKI,,,2014,10,10_2014,19.10.2014,19/10/2014,27,11,PIKI,NDUNUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10437,39.74832,-5.104376667,39.74829896,-5.10437,39.74832,S 05 06. 262,039 44. 899,S 05.06.262,E 039.44.899,,,,BAGAMOYO,12:57 PM,1:04:30 PM,12:57:00,13:04:30,00:07:30,00:07:30,8,,,,,10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,4,,,,119,,104.2,34.1,10.8,214.0,0.1,,<0.5m/s,1,<0.5,1,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,22,8,19/10/2014,19.10.2014,19.10.2014,,Y,y,1,1,0,0,0,1,,,12,12 min,12 min,01:08,1,,,54.6,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1908,,Ndunundu_31.08.2014,Ndunundu,382738,Pemba,PIKI,,,2014,8,8_2014,31.08.2014,31/08/2014,25,10,PIKI,MDUNUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10438,39.74828,-5.104376667,39.74829896,-5.10438,39.74828,S 05 06. 263,039 44. 897,S 05.06.263,E 039.44.897,,,,BAGAMOYO,11:55 AM,12:02:30 PM,11:55:00,12:02:30,00:07:30,00:07:30,8,,,,,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,4,,,,127,,232.0,31.2,10.9,479.0,0.2,,<0.5m/s,1,<0.5,1,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,1,0,0,0,1,,20,7,31/08/2014,31.08.2014,31.08.2014,,Y,y,1,1,0,0,0,1,,,13,13 min,13 min,12:04,1,,,44.8,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1907,,Ndunundu_03.03.2014,Ndunundu,382738,Pemba,PIKI,,,2014,3,3_2014,03.03.2014,03/03/2014,21,9,PIKI,NDUNUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,,temporary,,permanent,permanent,1,y,,,-5.104376667,39.74829896,-5.10438,39.74758,S 05 06. 263,039 44. 855,S 05.06.263,E 039.44.855,,,,BAGAMOYO,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,60,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,232.8,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1906,"collection: Bulinus globosus, 1",Ndunundu_19.01.2014,Ndunundu,382738,Pemba,PIKI,,,2014,1,1_2014,19.01.2014,19/01/2014,19,8,PIKI,NDUNUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10438,39.74828,-5.104376667,39.74829896,-5.10438,39.74828,S 05 06. 263,035 44. 897,S 05.06.263,E 035.44.897,SITE NEARLY DRY,,,BAGAMOYO,10:35 AM,10:42:30 AM,10:35:00,10:42:30,00:07:30,00:07:30,8,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,4,,,,105,,,,8.8,,,,<0.5m/s,1,<0.5,1,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,16,6,19/01/2014,19.01.2014,01.19.2014,,Y,y,1,1,0,0,0,1,,,13,13 min,13 min,10:51,1,,mismatch survey and orig niclosamide date format- no match to other records in survey data so likely original wrong,0.3,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1905,,Ndunundu_12.09.2013,Ndunundu,382738,Pemba,PIKI,,,2013,9,9_2013,12.09.2013,12/09/2013,16,7,PIKI,NDUNUNDU,NDUNUNDU,"RICE PADDY, STREAM",,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10438,39.7483,-5.104376667,39.74829896,-5.10438,39.7483,S 05 06. 263,039 44. 898,S 05 06. 263,E 039 44.898,,,,BAGAMOYO,12:34:00,12:14:30,12:34:00,12:14:30,00:19:30,00:19:30,20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,AYOUB ABEID AYOUB,OMAR SAID ABEID,,136,,209.0,31.1,8.3,432.0,0.2,,<0.5m/s,1,<0.5,1,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,,13,5,12/09/2013,12.09.2013,,Y,,y,1,1,0,0,0,2,,,24,24 min,24,12:44,2,,date of niclosamide was blank- added from survey date,19.4,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1904,"collection: Bulinus globosus, 4",Ndunundu_03.08.2013,Ndunundu,382738,Pemba,PIKI,,,2013,8,8_2013,03.08.2013,03/08/2013,15,6,PIKI,NDUNUNDU,NDUNUNDU,"RICE PADDY, STREAM",,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10435,39.74833,-5.104376667,39.74829896,-5.10435,39.74833,S 05 06. 261,039 44. 900,S05.06.261,E039.44.900,,,,BAGAMOYO,14:03:00,14:10:30,14:03:00,14:10:30,00:07:30,00:07:30,8,,,,,4,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,,,,4,MSANIF OTHMAN MASOUD,OMAR SAID ABEID,,121,,179.1,29.4,8.2,374.0,0.2,,<0.5m/s,1,<0.5,1,Normal,3,High,Rainy,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,,,12,4,03/08/2013,03.08.2013,,,Y,y,1,1,0,0,0,1,,,21,21 min,21,14:13:00,1,Used 8 litre hudson sprayer,date of niclosamide was blank- added from survey date,17.7,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1903,,Ndunundu_02.03.2013,Ndunundu,382738,Pemba,PIKI,,,2013,3,3_2013,02.03.2013,02/03/2013,13,5,PIKI,NDUNUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,y-check,,,-5.104376667,39.74829896,-5.10442,39.74833333,S 05 06. 265,039 44. 90,S 05.06.265,E 039.44.90,,,,BAGAMOYO,19:30:00,19:10:30,19:30:00,19:10:30,00:19:30,00:19:30,20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,131,,262.0,31.2,8.4,541.0,0.3,,<0.5m/s,1,<0.5,1,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,The site not sprayed because no Bulinus for two consecutive visit,,314.8,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1902,,Ndunundu_16.01.2013,Ndunundu,382738,Pemba,PIKI,,,2013,1,1_2013,16.01.2013,16/01/2013,11,4,PIKI,NDUNUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,rice paddies nearby. Some canopy cover,permanent,,permanent,permanent,1,y-check,,,-5.104376667,39.74829896,-6.041833333,39.74847,S 05 62. 51,039 44. 908,S 05..6.251,E 039.44.908,,,,BAGAMOYO,10:25:00,10:32:30,10:25:00,10:32:30,00:07:30,00:07:30,8,,,,,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,4,,,,135,,248.0,30.0,7.5,513.0,0.2,,<0.5m/s,1,<0.5,1,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,,8,3,16/01/2013,16.01.2013,,,Y,y,1,1,0,0,0,1,8,,,,,,,,date of niclosamide was blank- added from survey date,103,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1901,,Ndunundu_09.10.2012,Ndunundu,382738,Pemba,PIKI,,,2012,10,10_2012,09.10.2012,09/10/2012,8,3,PIKI,NDUNUNDU,NDUNUNDU,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.10437,39.74835,-5.104376667,39.74829896,-5.10437,39.74835,S 05 06. 262,039 44. 901,S 05.06.262,E 039.44.901,,,,BAGAMOYO,12:10:00 PM,12:17:30 PM,12:10:00,12:17:30,00:07:30,00:07:30,8,,,,,13,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,Bulinus sp,,,,,,,4,,,,146,,219.0,31.4,7.3,453.0,0.2,,<0.5m/s,1,<0.5,1,Low,2,Low,Dry,1,0,0,0,0,0,0,Mud,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,lilies,0,0,0,0,0,0,0,0,1,0,0,0,,rice cultivation,5,2,09/10/2012,09.10.2012,,,Y,y,1,1,0,0,0,2,,,14,14 min,14 min,12:25,,,date of niclosamide was blank- added from survey date,8.7,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
1900,,Ndunundu_16.08.2012,Ndunundu,382738,Pemba,PIKI,,,2012,8,8_2012,16.08.2012,16/08/2012,6,2,PIKI,NDUNUNDU,NDUNUNDU,,,STREAM,rice/stream,rice/stream,,temporary,,permanent,permanent,0,,-5.10435,39.74828,-5.104376667,39.74829896,-5.10435,39.74828,S 05 06. 261,039 44. 897,05 06.261,039 44.897,,,,BAGAMOYO,4:00:00 PM,4:07:30 PM,16:00:00,16:07:30,00:07:30,00:07:30,8,,,,,31,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,Bulinus sp,,,,,,,4,,,,118,,209.0,29.0,6.9,433.0,0.2,,<0.5m/s,1,<0.5,1,Low,2,High,Dry,,,,,,,,Multiple,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,multiple,0,0,0,0,0,0,0,0,0,0,0,0,,multiple,3,1,16/08/2012,16.08.2012,,,Y,y,1,1,0,0,0,3,24,,,,,,,,date of niclosamide was blank- added from survey date,29.8,NA,99,NA,NA,22,NA,NA,22.2,NA,75,102,44,23,19,7,30.7,18.6,15.9,NA,97,49,NA,21,9,NA,21.6,18.4,NA,116,50,NA,8,5,NA,6.9,10,NA,111,50,NA,1,2,NA,0.9,4,NA,114,48,NA,7,3,NA,6.1,6.3,109,107,50,3,2,0,2.8,1.9,0,1122,110,1.879699248,266,5,3.759398496,162,10,1.863354037,161,3,7.831325301,166,13,20.54794521,146,30,22.1719457,221,49
