orig_row_rec,Wbname_fin,EMU_site_irn,Island,Shehia_cleaned,include,Year,month,niclo_by_site,Date_ed,month_survey_order,Visit,Shname,Wbtype,wbtype_fin,Wbtype2_ed,no_collected,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,tot_pres_all_genera,pres_non_bulinids,Infsnails,Infsnails_no,niclo_order,niclo_visit,Date_appl_ed,sprayed_but_no_bul,sprayed_when_Bul_presy,sprayed_when_Bul_presn,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,monthly_precip
2785,Mtomondoni,498912,Unguja,CHUINI,,2015,11,,03/11/2015,40,3,CHUINI,POND,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,274.8
2787,Mtomondoni,498912,Unguja,CHUINI,,2016,9,,05/09/2016,48,5,CHUINI,POND,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,59.3
2788,Mtomondoni,498912,Unguja,CHUINI,,2016,11,,28/11/2016,50,6,CHUINI,POND,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,91.5
2789,Mtomondoni,498912,Unguja,CHUINI,,2017,2,,24/02/2017,53,7,CHUINI,POND,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,13
2128,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2012,8,,06/08/2012,6,1,SHUMBA VIAMBONI,,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,29.8
2129,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2012,9,,30/09/2012,7,2,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,67.7
2130,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2013,1,,06/01/2013,11,3,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
2131,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2013,2,,12/02/2013,12,4,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
2132,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2013,7,,14/07/2013,14,5,SHUMBA VIAMBONI,"RICE PADDY, STREAM",stream,permanent,,0,0,0,0,0,0,0,1,0,1,0,,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,6.1
2133,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2013,9,,02/09/2013,16,6,SHUMBA VIAMBONI,"RICE PADDY, STREAM",stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
2134,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2014,1,,01/01/2014,19,7,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0.3
2135,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2014,2,,18/02/2014,20,8,SHUMBA VIAMBONI,STREAM,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,108.2
2136,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2014,8,o,04/08/2014,25,9,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,20,1,04/08/2014,1,,,1,1,0,0,0,0,,,1,,,,,,date of niclosamide was blank- added from survey date,44.8
2137,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2014,10,y,02/10/2014,27,10,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,54.6
2138,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2014,11,,24/11/2014,28,11,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,284.4
2139,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2015,1,,21/01/2015,30,12,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.6
2140,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2015,2,,11/02/2015,31,13,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,0,0,0,0,0,1,0,0,1,0,1,0,0,3,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,11
2141,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2015,3,,11/03/2015,32,14,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.4
2142,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2015,10,,03/10/2015,39,15,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,22.6
2143,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2015,12,,05/12/2015,41,16,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,162
2144,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2016,8,,07/08/2016,47,17,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,128.5
2145,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2016,10,,08/10/2016,49,18,SHUMBA VIAMBONI,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,20
2147,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2016,11,,23/11/2016,50,19,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,91.5
2146,Mtoni Msikitini,382732,Pemba,SHUMBA VIAMBONI,,2017,1,,09/01/2017,52,20,SHUMBA VIAMBONI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
909,Mtutuma,NA,Pemba,KISIWANI,no,2016,12,o,21/12/2016,51,1,KISIWANI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,46,1,21/12/2016,1,,,1,1,1,0,0,0,1,,,12,12 min,11:12,1,,,182
910,Mtutuma,NA,Pemba,KISIWANI,no,2017,2,y,04/02/2017,53,2,KISIWANI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,13
2959,Mtwango Bwawani A,384836,Unguja,JUMBI,,2011,11,,22/11/2011,1,1,JUMBI,POND,zlarge pond,permanent,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,399.2
2960,Mtwango Bwawani A,384836,Unguja,JUMBI,,2012,6,,21/06/2012,4,2,JUMBI,RICE PADDY,zlarge pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,,,14.5
2962,Mtwango Bwawani A,384836,Unguja,JUMBI,,2013,1,,21/01/2013,11,4,JUMBI,DAM,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
2964,Mtwango Bwawani A,384836,Unguja,JUMBI,,2014,8,,26/08/2014,25,6,JUMBI,RIVER,zlarge pond,permanent,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,20,3,26/08/2014,,,,1,1,0,1,0,0,,,,60,1 hr,11:50,4,,date of niclosamide was blank- added from survey date,44.8
2965,Mtwango Bwawani A,384836,Unguja,JUMBI,,2014,12,,17/12/2014,29,7,JUMBI,LAKE,zlarge pond,permanent,,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,276
2966,Mtwango Bwawani A,384836,Unguja,JUMBI,,2015,4,,20/04/2015,33,8,JUMBI,DAM,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,4,20/04/2015,1,,,1,1,0,0,1,0,,,,45,45 min,,1,,date of niclosamide was blank- added from survey date,134.3
2970,Mtwango Bwawani A,384836,Unguja,JUMBI,,2017,2,,28/02/2017,53,12,JUMBI,DAM,zlarge pond,permanent,,0,0,0,0,1,0,1,0,0,0,1,1,4,1,,,48,8,28/02/2017,1,,,1,1,0,0,1,0,,100,1,30,30 min,10:55,3,,date of niclosamide was blank- added from survey date,13
2971,Mtwango Bwawani B,498914,Unguja,JUMBI,,2011,11,,22/11/2011,1,1,JUMBI,STREAM,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,399.2
2974,Mtwango Bwawani B,498914,Unguja,JUMBI,,2013,2,y,07/02/2013,12,4,JUMBI,LAKE,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
2976,Mtwango Bwawani B,498914,Unguja,JUMBI,,2014,8,,25/08/2014,25,6,JUMBI,RIVER,zlarge pond,permanent,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,20,3,25/08/2014,,,,1,1,0,0,1,0,,,15,95,95 min,12:02,,,date of niclosamide was blank- added from survey date,44.8
2977,Mtwango Bwawani B,498914,Unguja,JUMBI,,2014,12,,17/12/2014,29,7,JUMBI,LAKE,zlarge pond,permanent,,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,276
2978,Mtwango Bwawani B,498914,Unguja,JUMBI,,2015,4,o,20/04/2015,33,8,JUMBI,RIVER,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,4,20/04/2015,1,,,1,1,0,0,1,0,,,,10,10 min,12:05,4,,date of niclosamide was blank- added from survey date,134.3
2981,Mtwango Bwawani B,498914,Unguja,JUMBI,,2016,11,,30/11/2016,50,11,JUMBI,LAKE,zlarge pond,permanent,,0,0,0,0,0,1,0,0,0,0,0,1,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,91.5
2982,Mtwango Bwawani B,498914,Unguja,JUMBI,,2017,2,,28/02/2017,53,12,JUMBI,POND,zlarge pond,permanent,,0,0,0,0,1,0,1,0,0,0,0,0,2,1,,,48,7,28/02/2017,1,,,1,1,0,0,1,0,,100,1,30,30 min,12:30,3,,date of niclosamide was blank- added from survey date,13
2983,Mtwango Machine,498915,Unguja,JUMBI,,2015,4,,16/04/2015,33,1,JUMBI,RICE PADDY,rice/stream,temporary,,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,134.3
2984,Mtwango Machine,498915,Unguja,JUMBI,,2015,10,,13/10/2015,39,2,JUMBI,RICE PADDY,rice/stream,temporary,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,22.6
2985,Mtwango Machine,498915,Unguja,JUMBI,,2016,4,,04/04/2016,45,3,JUMBI,RICE PADDY,rice/stream,temporary,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,459.6
2986,Mtwango Machine,498915,Unguja,JUMBI,,2016,9,,01/09/2016,48,4,JUMBI,RICE PADDY,rice/stream,temporary,,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,59.3
2987,Mtwango Machine,498915,Unguja,JUMBI,,2016,11,,29/11/2016,50,5,JUMBI,RICE PADDY,rice/stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,91.5
208,Muanzini,382733,Pemba,FINYA,,2011,12,,21/12/2011,2,1,FINYA,STREAM,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103.1
209,Muanzini,382733,Pemba,FINYA,,2012,8,,10/08/2012,6,2,FINYA,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,29.8
210,Muanzini,382733,Pemba,FINYA,,2012,10,,03/10/2012,8,3,FINYA,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,8.7
211,Muanzini,382733,Pemba,FINYA,,2013,1,,09/01/2013,11,4,FINYA,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
212,Muanzini,382733,Pemba,FINYA,,2013,2,,23/02/2013,12,5,FINYA,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
213,Muanzini,382733,Pemba,FINYA,,2013,7,,22/07/2013,14,6,FINYA,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,6.1
214,Muanzini,382733,Pemba,FINYA,,2013,9,,07/09/2013,16,7,FINYA,"RICE PADDY, STREAM",stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
215,Muanzini,382733,Pemba,FINYA,,2014,1,,07/01/2014,19,8,FINYA,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0.3
216,Muanzini,382733,Pemba,FINYA,,2014,2,,26/02/2014,20,9,FINYA,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,108.2
217,Muanzini,382733,Pemba,FINYA,,2014,8,,16/08/2014,25,10,FINYA,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,44.8
218,Muanzini,382733,Pemba,FINYA,,2014,10,,08/10/2014,27,11,FINYA,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,54.6
219,Muanzini,382733,Pemba,FINYA,,2014,12,,03/12/2014,29,12,FINYA,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,276
220,Muanzini,382733,Pemba,FINYA,,2015,1,,27/01/2015,30,13,FINYA,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.6
221,Muanzini,382733,Pemba,FINYA,,2015,3,,28/03/2015,32,14,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.4
222,Muanzini,382733,Pemba,FINYA,,2015,8,,17/08/2015,37,15,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,57.8
223,Muanzini,382733,Pemba,FINYA,,2015,10,,10/10/2015,39,16,FINYA,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,22.6
224,Muanzini,382733,Pemba,FINYA,,2015,12,,16/12/2015,41,17,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,162
225,Muanzini,382733,Pemba,FINYA,,2016,8,,17/08/2016,47,18,FINYA,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,128.5
226,Muanzini,382733,Pemba,FINYA,,2016,10,,15/10/2016,49,19,FINYA,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,20
227,Muanzini,382733,Pemba,FINYA,,2016,12,,06/12/2016,51,20,FINYA,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,182
228,Muanzini,382733,Pemba,FINYA,,2017,1,,18/01/2017,52,21,FINYA,STREAM,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
1518,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2012,10,y,07/10/2012,8,3,MKANYAGENI,,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,8.7
1519,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2013,1,,14/01/2013,11,4,MKANYAGENI,STREAM,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
1520,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2013,2,,26/02/2013,12,5,MKANYAGENI,STREAM,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
1522,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2013,9,y,09/09/2013,16,7,MKANYAGENI,"RICE PADDY, STREAM",stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
1523,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2014,1,,15/01/2014,19,8,MKANYAGENI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0.3
1524,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2014,3,,01/03/2014,21,9,MKANYAGENI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.8
1526,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2014,10,y,15/10/2014,27,11,MKANYAGENI,STREAM,stream,temporary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,4,15/10/2014,1,,,1,1,1,0,0,0,1,,,12,12 min,12:30,1,,,54.6
1528,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2015,2,y,04/02/2015,31,13,MKANYAGENI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,11
1530,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2015,10,y,12/10/2015,39,15,MKANYAGENI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,22.6
1532,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2016,8,,21/08/2016,47,17,MKANYAGENI,STREAM,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,128.5
1533,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2016,10,,18/10/2016,49,18,MKANYAGENI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,20
1534,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2016,12,,10/12/2016,51,19,MKANYAGENI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,182
1535,Muanzini (Mkanyageni),573396,Pemba,MKANYAGENI,,2017,1,,22/01/2017,52,20,MKANYAGENI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
2412,Muwau,382734,Pemba,VITONGOJI,,2012,10,y,30/10/2012,8,3,VITONGOJI,,zlarge pond,temporary,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,5,2,30/10/2012,1,,,1,1,1,0,0,0,2,16,,13,13 min,11:43,,,date of niclosamide was blank- added from survey date,8.7
2413,Muwau,382734,Pemba,VITONGOJI,,2013,1,,30/01/2013,11,4,VITONGOJI,RICE PADDY,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,3,30/01/2013,1,,,1,1,1,0,0,0,3,24,,26,26 min,11:45:00,1,,date of niclosamide was blank- added from survey date,103
2414,Muwau,382734,Pemba,VITONGOJI,,2013,3,,16/03/2013,13,5,VITONGOJI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,314.8
2416,Muwau,382734,Pemba,VITONGOJI,,2013,10,y,01/10/2013,17,7,VITONGOJI,"POND, RICE PADDY",zlarge pond,temporary,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,,,14,5,01/10/2013,,,,1,1,0,0,1,0,,200,2,8,8 min,12:25,4,,date of niclosamide was blank- added from survey date,76.1
2417,Muwau,382734,Pemba,VITONGOJI,,2014,2,,06/02/2014,20,8,VITONGOJI,RICE PADDY,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,17,6,06/02/2014,1,,,1,1,1,0,0,0,1,,,12,12 min,11:30,,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,108.2
2418,Muwau,382734,Pemba,VITONGOJI,,2014,3,,13/03/2014,21,9,VITONGOJI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.8
2419,Muwau,382734,Pemba,VITONGOJI,,2014,9,o,16/09/2014,26,10,VITONGOJI,POND,zlarge pond,temporary,22,1,0,0,0,0,0,0,1,0,0,0,0,2,1,,,21,7,16/09/2014,,,,1,1,0,0,1,0,,100,,12,12 min,12:10,4,,,73.6
2420,Muwau,382734,Pemba,VITONGOJI,,2014,11,y,08/11/2014,28,11,VITONGOJI,POND,zlarge pond,temporary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23,8,08/11/2014,1,,,1,1,0,0,1,0,,100,1,5,5 min,12:24,4,,,284.4
2421,Muwau,382734,Pemba,VITONGOJI,,2015,1,y,10/01/2015,30,12,VITONGOJI,POND,zlarge pond,temporary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,9,10/01/2015,1,,,1,1,1,0,0,0,2,,,12,12 min,11:23,2,,,19.6
2422,Muwau,382734,Pemba,VITONGOJI,,2015,3,y,01/03/2015,32,13,VITONGOJI,POND,zlarge pond,temporary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,10,01/03/2015,1,,,1,1,1,0,0,0,1,,,12,12 min,11:29,1,,,232.4
2424,Muwau,382734,Pemba,VITONGOJI,,2015,11,y,18/11/2015,40,15,VITONGOJI,POND,zlarge pond,temporary,0,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,35,12,18/11/2015,1,,,1,1,1,0,0,0,2,,,24,24 min,11:10,2,,date application in month-day format- replaced with survey date,274.8
2425,Muwau,382734,Pemba,VITONGOJI,,2016,9,o,25/09/2016,48,16,VITONGOJI,POND,zlarge pond,temporary,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,43,13,25/09/2016,1,,,1,1,0,0,1,0,4,100,1,6,6 min,12:07,4,,,59.3
2426,Muwau,382734,Pemba,VITONGOJI,,2016,11,y,13/11/2016,50,17,VITONGOJI,POND,zlarge pond,temporary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,14,13/11/2016,1,,,1,1,0,0,1,0,,50,0.5,6,6 min,11:11,4,,,91.5
2427,Muwau,382734,Pemba,VITONGOJI,,2017,1,,03/01/2017,52,18,VITONGOJI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
2428,Muwau,382734,Pemba,VITONGOJI,,2017,2,,21/02/2017,53,19,VITONGOJI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,13
3329,Mvuleni (Shimoni),498916,Unguja,KINYASINI,,2014,11,,19/11/2014,28,1,KINYASINI,DAM,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,284.4
3331,Mvuleni (Shimoni),498916,Unguja,KINYASINI,,2015,5,y,20/05/2015,34,3,KINYASINI,RIVER,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,2,20/05/2015,1,,,1,1,1,0,0,0,2,,16,10,10 min,13:15,2,,date of niclosamide was blank- added from survey date,496.3
3332,Mvuleni (Shimoni),498916,Unguja,KINYASINI,,2015,6,y,29/06/2015,35,4,KINYASINI,RIVER,stream,temporary,,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,30,3,29/06/2015,1,,,1,1,1,0,0,0,2,,16,12,12 min,13:20,4,,date of niclosamide was blank- added from survey date,27.2
3333,Mvuleni (Shimoni),498916,Unguja,KINYASINI,,2015,8,y,12/08/2015,37,5,KINYASINI,RIVER,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,32,4,12/08/2015,1,,,1,1,0,1,0,0,1,,80,5,5 min,11:16,3,,date of niclosamide was blank- added from survey date,57.8
