orig_row_rec,temp_coll_data,comp_key_coll_data,Wbname_fin,EMU_site_irn,Shehia_cleaned,WB.shehia_edited,include,Year,month,month_year,Date.new,Date_ed,month_survey_order,Visit,Island,Shname,Wbname_orig,Wbname_ed,Wbtype,Wbtype_Fiona,Wbadapt_Steffi,wbtype_ed,wbtype_fin,georef_notes,Wbtype2,Wbtype2_Fiona,Wbtype2_Steffi,Wbtype2_ed,Ricecombined_Steffi,lat-long-edited,latitude,longitude,Lati_DD,Longi_DD,Lati_xls,Longi_xls,Lati_orig,Longi_orig,NotesGPS,site_dry,site_dry_ed,Village,time_sampling/time_in,time_sampling/time_out,time_in,time_out,mins_coll,ed_mins_coll,duration,M_time_note,snail_sp_coll_notesM,snail_sp_coll_ed,snail_sp_collected,no_collected,Bulinusspp_Steffi,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,pres_non_bulinids,Notessnail,notes_snails_M,Infsnails,Infsnails_no,Dateshed_new,Dateshed,Notesshed,Numberofcollectors,C1,C2,Notescoll,Alti,W_chem_notes_M,TDS,Temp,PH,Cond,Sal,Oxy,Flow_m/s,Flow_ed,Depth_m,Depth_ed,Wlevel,Wlevel_ed,Seas,Season,mud,sand,gravel,rock,concrete,peat,roots,Notessub,cow,sheep,goat,pig,horse,donkey,camel,Monkey,Ungu,carnivore,waterbird,Othwildan,Noteswian,Lilies,rushes,rice,waterhyacinth,macrophyteweed,palmfronds,sedge,grass,Polygonum,none,Otherveg,Notesveg,Dishes,bathing,Clothes,Carbike,Collectingwater,fording,swimmingplaying,fishing,Ricecult,otherfarming,sanitation,ablution,Otheract,Noteswact,niclo_order,niclo_visit,Date_appl_ed,Date_appl_new,date_application,sprayed_but_no_bul,sprayed_when_Bul_pres,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,N_Duration,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,a.2012,y.1.2012,y.9.2012,a.2013,y.9.2013,a.2014,y.9.2014,a.2015,y.9.2015,a.2016,y.9.2016,a.2017,y.1.2017,y.9.2017,y.1.2018,y.9.2018,y.9.2019,a.2019,monthly_precip
1840,,Kwanguruwe_03.01.2012,Kwanguruwe,382693,PIKI,,,2012,1,1_2012,03.01.2012,03/01/2012,3,1,Pemba,PIKI,KWANGURUWE,KWANGURUWE,STREAM,,STREAM,stream,stream,pond/stream- could be flooding of stream- temporary pond- is water on road. Right by rice paddy,permanent,,permanent,permanent,0,,-5.1093,39.76053333,-5.1093,39.76053333,-5.1093,39.76053333,-5.1093,39.76053333,,,,MUALENI,01:10,01:25,01:10:00,01:25:00,00:15:00,00:15:00,15,,,Bulinus spp.,B. globosus Bulinus poslalis,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Bulinus sp,,,,,,,,,,,123,,228.0,31.3,7.4,471.0,0.2,,0.5-1m/s,2,<0.5,1,Normal,3,High,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multiple,,,,,,,N,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,22.2
1851,,Kwanguruwe_15.12.2014,Kwanguruwe,382693,PIKI,,,2014,12,12_2014,15.12.2014,15/12/2014,29,12,Pemba,PIKI,KWANGURUWE,KWANGURUWE,RICE PADDY,,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.10933,39.76057,-5.10933,39.76057,S 05 06. 560,039 45. 634,S 05.06.560,E.039.45.634.,,,,MUALENI,10:05 AM,10:15:30 min am,10:05:00,10:15:30,00:10:30,00:10:30,11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,104,,27.8,30.0,11.5,12.8,0.0,,0.5-1m/s,2,>1,3,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,1,1,0,1,1,Ablution,24,10,15/12/2014,15.12.2014,15.12.2014,Y,,y,1,1,0,0,0,2,,,16,16 min,16 min,10:17,2,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,276
1856,,Kwanguruwe_24.10.2016,Kwanguruwe,382693,PIKI,,,2016,10,10_2016,24.10.2016,24/10/2016,49,17,Pemba,PIKI,KWANGURUWE,KWANGURUWE,RICE PADDY,,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.10933,39.76052,-5.10933,39.76052,S 05 06. 560,039 45. 631,S 05.06.560,E 039.45.631,,,,MUALENI,10:28 AM,10:35:30 AM,10:28:00,10:35:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,91,,190.0,27.6,7.2,379.0,,,<0.5m/s,1,0.5-1,2,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,1,1,0,1,,Ablution,44,15,24/10/2016,24.10.2016,24.10.2016,Y,,y,1,1,0,0,0,2,,,12,12 min,12 min,10:40,2,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,20
1852,,Kwanguruwe_08.02.2015,Kwanguruwe,382693,PIKI,,,2015,2,2_2015,08.02.2015,08/02/2015,31,13,Pemba,PIKI,KWANGURUWE,KWANGURUWE,RICE PADDY,,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.10933,39.76042,-5.10933,39.76042,S 05 06. 560,039 45. 625,S 05.06.560,E 039.45.625,,,,MUALENI,12:07 PM,12:14:30 PM,12:07:00,12:14:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,126,,204.0,32.6,10.4,422.0,0.2,,<0.5m/s,1,>1,3,Low,2,Low,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,1,0,0,1,1,Ablution,26,11,08/02/2015,08.02.2015,08.02.2015,Y,,y,1,1,0,0,0,1,,,12,12 min,12 min,12:17,1,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,11
1842,,Kwanguruwe_10.10.2012,Kwanguruwe,382693,PIKI,,,2012,10,10_2012,10.10.2012,10/10/2012,8,3,Pemba,PIKI,KWANGURUWE,KWANGURUWE,,,STREAM,stream,stream,,permanent,,permanent,permanent,0,Y,-5.10933,39.7604667,-5.10933,39.82713,S 05 06. 560,039 45. 4628,S 05.06.560,E 039.454.628,,,,MUALENI,10:11:00 AM,10:18:30 PM,10:11:00,22:18:30,12:07:30,00:07:00,7,mismatch time sampling/time in- error in excel transformation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,,,,121,,203.0,28.1,7.6,421.0,0.2,,<0.5m/s,1,0.5-1,2,Low,2,Low,Dry,1,0,0,0,0,0,0,Mud,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,lilies,0,1,0,0,0,0,0,0,0,0,0,0,,washing_bathing,5,2,10/10/2012,10.10.2012,,Y,,y,1,1,0,0,0,1,,,,,,,,,date of niclosamide was blank- added from survey date,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,8.7
1855,,Kwanguruwe_23.08.2016,Kwanguruwe,382693,PIKI,,,2016,8,8_2016,23.08.2016,23/08/2016,47,16,Pemba,PIKI,KWANGURUWE,KWANGURUWE,RICE PADDY,,STREAM,stream,stream,,temporary,,permanent,permanent,1,,-5.10932,39.76053,-5.10932,39.76053,S 05 06. 559,039 45. 632,S 05.06.559,E 039.45.632,,,,MUALENI,10:35 AM,10:42:30 AM,10:35:00,10:42:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,90,,205.0,26.4,7.3,412.0,,,0.5-1m/s,2,0.5-1,2,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,1,0,0,1,,Ablution,42,14,23/08/2016,23.08.2016,23.08.2016,Y,,y,1,1,0,0,0,1,,,12,12 min,12 min,10:47,1,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,128.5
1847,,Kwanguruwe_19.01.2014,Kwanguruwe,382693,PIKI,,,2014,1,1_2014,19.01.2014,19/01/2014,19,8,Pemba,PIKI,KWANGURUWE,KWANGURUWE,RICE PADDY,,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.10932,39.76052,-5.10932,39.76052,S 05 06. 559,039 45. 631,S 05.06.559,E 039.45.631,SITE DRIED,y,,MUALENI,12:32 PM,12:39:30 PM,12:32:00,12:39:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,site recorded as dry but snails present,,,,,,,,,,92,water readings but site recorded as dried,120.0,33.3,9.2,240.0,0.1,,<0.5m/s,1,>1,3,Normal,3,High,Dry,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,1,0,0,1,1,Ablution,16,6,19/01/2014,19.01.2014,01.19.2014,Y,,y,1,1,0,0,0,1,,,12,12 min,12 min,12:42,,,mismatch survey and orig niclosamide date format- no match to other records in survey data so likely original wrong,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,0.3
1843,,Kwanguruwe_15.01.2013,Kwanguruwe,382693,PIKI,,,2013,1,1_2013,15.01.2013,15/01/2013,11,4,Pemba,PIKI,KWANGURUWE,KWANGURUWE,RICE PADDY,,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.10932,39.7605,-5.10932,39.7605,S 05 06. 559,039 45. 630,S 05.06.559,E 039.45.630,,,,MUALENI,03:04:00,03:11:30,03:04:00,03:11:30,00:07:30,00:07:30,8,,,,,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,38,,208.0,28.6,8.3,431.0,0.2,,<0.5m/s,1,>1,3,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,0,1,0,0,1,1,Ablution,8,3,15/01/2013,15.01.2013,,,Y,y,1,1,0,0,0,1,8,,13,13 min,13 min,03:15:00,1,,date of niclosamide was blank- added from survey date,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,103
1857,,Kwanguruwe_17.12.2016,Kwanguruwe,382693,PIKI,,,2016,12,12_2016,17.12.2016,17/12/2016,51,18,Pemba,PIKI,KWANGURUWE,KWANGURUWE,STREAM,,STREAM,stream,stream,,permanent,,permanent,permanent,0,,-5.10932,39.7605,-5.10932,39.7605,S 05 06. 559,039 45. 630,S 05.06.559,E 039.45.630,,,,MUALENI,11:51 AM,11:58:30 AM,11:51:00,11:58:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,66,,185.0,29.1,6.0,370.0,,,<0.5m/s,1,0.5-1,2,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,0,1,0,1,0,1,1,Ablution,46,16,17/12/2016,17.12.2016,17.12.2016  00:00:00,Y,,y,1,1,0,0,0,1,,,12,12 min,12 min,12:06,1,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,182
1841,,Kwanguruwe_17.08.2012,Kwanguruwe,382693,PIKI,,,2012,8,8_2012,17.08.2012,17/08/2012,6,2,Pemba,PIKI,KWANGURUWE,KWANGURUWE,,,STREAM,stream,stream,,permanent,,permanent,permanent,0,,-5.10932,39.76043,-5.10932,39.76043,S 05 06. 559,039 45. 626,05 06.559,039 45.626,,,,MUALENI,11:30:00 AM,11:37:30 AM,11:30:00,11:37:30,00:07:30,00:07:30,8,,,,,51,1,1,1,0,0,0,0,0,0,0,0,0,,0,Bulinus sp,,,,,,,4,,,,145,,205.0,28.2,7.2,424.0,0.2,,<0.5m/s,1,0.5-1,2,Low,2,High,Dry,,,,,,,,Multiple,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,multiple,0,0,0,0,0,0,0,0,0,0,0,0,,multiple,3,1,17/08/2012,17.08.2012,,,Y,y,1,1,0,0,0,3,24,,,,,,,,date of niclosamide was blank- added from survey date,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,29.8
1853,,Kwanguruwe_24.08.2015,Kwanguruwe,382693,PIKI,,,2015,8,8_2015,24.08.2015,24/08/2015,37,14,Pemba,PIKI,KWANGURUWE,KWANGURUWE,RICE PADDY,,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.1093,39.76052,-5.1093,39.76052,S 05 06. 558,039 45. 631,S 05.06.558,E 039.45.631,,,,MUALENI,10:16 AM,10:23:30 AM,10:16:00,10:23:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,84,,172.8,,10.3,354.0,0.2,,<0.5m/s,1,>1,3,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,1,1,0,1,1,Ablution,32,12,24/08/2015,24.08.2015,24.08.2015,Y,,y,1,1,0,0,0,1,,,13,13 min,13 min,10:28,1,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,57.8
1844,,Kwanguruwe_02.03.2013,Kwanguruwe,382693,PIKI,,,2013,3,3_2013,02.03.2013,02/03/2013,13,5,Pemba,PIKI,KWANGURUWE,KWANGURUWE,RICE PADDY,,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.1093,39.7605,-5.1093,39.7605,S 05 06. 558,039 45. 630,S 05.06.558,039.45.630,,,,MUALENI,01:40:00,1:47:30 PM,01:40:00,13:47:30,12:07:30,00:07:00,7,mismatch time sampling/time in- error in excel transformation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,120,,256.0,29.1,8.2,527.0,0.3,,Still,0,0.5-1,2,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,0,1,0,0,1,0,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,This site not sprayed because no bulinus found for two consecutive visit,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,314.8
1848,,Kwanguruwe_04.03.2014,Kwanguruwe,382693,PIKI,,,2014,3,3_2014,04.03.2014,04/03/2014,21,9,Pemba,PIKI,KWANGURUWE,KWANGURUWE,RICE PADDY,,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.1093,39.76045,-5.1093,39.76045,S 05 06. 558,039 45. 627,S 05.06.558,E 039.45.627,SITE DRIED,y,,MUALENI,10:44 AM,10:51:30 AM,10:44:00,10:51:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,112,water readings but site recorded as dried,97.3,30.2,9.7,287.0,0.7,,,,<0.5,1,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,1,1,1,0,1,1,Ablution,18,7,04/03/2014,04.03.2014,03.04.2014,Y,,y,1,1,0,0,0,1,,,13,13 min,13 min,10:53,1,,mismatch survey and orig niclosamide date format-no survey data from orig niclo date tho,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,232.8
1854,,Kwanguruwe_19.10.2015,Kwanguruwe,382693,PIKI,,,2015,10,10_2015,19.10.2015,19/10/2015,39,15,Pemba,PIKI,KWANGURUE,KWANGURUWE,STREAM,,STREAM,stream,stream,,permanent,,permanent,permanent,0,,-5.10928,39.76053,-5.10928,39.76053,S 05 06. 557,039 45. 632,S 05.06.557,E 039.45.632,,,,MUALENI,9:32 AM,9:39:30 AM,09:32:00,09:39:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,61,,192.2,,10.6,398.0,0.2,,<0.5m/s,1,0.5-1,2,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,1,0,1,0,1,1,Ablution,34,13,19/10/2015,19.10.2015,19.10.2015,Y,,y,1,1,0,0,0,1,,,12,12 min,12 min,09:44,1,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,22.6
1858,,Kwanguruwe_25.01.2017,Kwanguruwe,382693,PIKI,,,2017,1,1_2017,25.01.2017,25/01/2017,52,19,Pemba,PIKI,KWANGURUWE,KWANGURUWE,RICE PADDY,,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.10928,39.7605,-5.10928,39.7605,S 05 06. 557,039 45. 630,S 05.06.557,E 039.45.630,,,,MUALENI,10:18 AM,10:25:30 AM,10:18:00,10:25:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,112,,189.0,28.2,6.5,378.0,,,still,0,0.5-1,2,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,1,0,0,1,1,Ablution,47,17,25/01/2017,25.01.2017,25.01.2017  00:00:00,Y,,y,1,1,0,0,0,1,,,12,12 min,12 min,10:31,1,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,0
1846,,Kwanguruwe_11.09.2013,Kwanguruwe,382693,PIKI,,,2013,9,9_2013,11.09.2013,11/09/2013,16,7,Pemba,PIKI,KWA NGURUWE,KWANGURUWE,"RICE PADDY, STREAM",,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.10928,39.76047,-5.10928,39.76047,S 05 06. 557,039 45. 628,S 05 06. 557,E 039 45.628,,,,MUALENI,10:14:00,10:21:30,10:14:00,10:21:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,MSANIF OTHMAN MASOUD,MARYAM KHALFAN,,13,,239.0,26.0,7.8,489.0,0.2,,<0.5m/s,1,0.5-1,2,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,0,0,0,,1,1,1,0,0,1,1,0,1,0,0,0,1,,13,5,11/09/2013,11.09.2013,,Y,,y,1,1,0,0,0,1,,,12,12 min,12 min,10:03,1,,date of niclosamide was blank- added from survey date,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,19.4
1850,,Kwanguruwe_20.10.2014,Kwanguruwe,382693,PIKI,,,2014,10,10_2014,20.10.2014,20/10/2014,27,11,Pemba,PIKI,KWANGURUWE,KWANGURUWE,STREAM,,STREAM,stream,stream,,temporary,,permanent,permanent,0,,-5.10928,39.76047,-5.10928,39.76047,S 05 06. 557,039 45. 628,S 05.06.557,E 039.45.628,,,,MUALENI,10:46 AM,10:53:30 AM,10:46:00,10:53:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,55,,98.2,29.0,11.0,209.0,0.1,,,,0.5-1,2,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,22,9,20/10/2014,20.10.2014,20.10.2014,Y,,y,1,1,0,0,0,1,,,12,12 min,12 min,10:55,1,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,54.6
1845,,Kwanguruwe_04.08.2013,Kwanguruwe,382693,PIKI,,,2013,8,8_2013,04.08.2013,04/08/2013,15,6,Pemba,PIKI,KWA NGURUWE,KWANGURUWE,"RICE PADDY, STREAM",,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.10928,39.76045,-5.10928,39.76045,S 05 06. 557,039 45. 627,S05.06.557,E039.45.627,,,,MUALENI,10:15:00,10:22:30,10:15:00,10:22:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,,1,,,,,,,,4,MARYAM KHALFAN ALY,AYOUB ABEID AYOUB,,119,,222.0,24.9,9.6,459.0,0.2,,0.5-1m/s,2,0.5-1,2,Normal,3,High,Rainy,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,0,0,0,,1,1,1,0,0,1,1,0,1,1,0,1,,,12,4,04/08/2013,04.08.2013,,Y,,y,1,1,0,0,0,1,,,13,13 min,13 min,10:27:00,1,Used 8 litre hudson sprayer,date of niclosamide was blank- added from survey date,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,17.7
1849,,Kwanguruwe_27.08.2014,Kwanguruwe,382693,PIKI,,,2014,8,8_2014,27.08.2014,27/08/2014,25,10,Pemba,PIKI,KWANGURUWE,KWANGURUWE,STREAM,,STREAM,stream,stream,,permanent,,permanent,permanent,1,,-5.10925,39.7605,-5.10925,39.7605,S 05 06. 555,039 45. 630,S 05.06.555,E 039.45.630,,,,MUALENI,12:50 PM,12:57:30 PM,12:50:00,12:57:30,00:07:30,00:07:30,8,,,,,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,130,,133.2,27.0,11.7,282.0,0.1,,0.5-1m/s,2,>1,3,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,,1,1,1,0,1,1,1,1,1,0,0,1,1,Ablution,20,8,27/08/2014,27.08.2014,27.08.2014,,Y,y,1,1,0,0,0,1,,,12,12 min,12 min,01:01,1,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,44.8
754,,Kwazimwi B_23.11.2014,Kwazimwi B,498886,KINOWE,exclude- sole site record,no,2014,11,11_2014,23.11.2014,23/11/2014,28,1,Pemba,KINOWE,KWAZIMWI B,KWAZIMWI B,STREAM,,STREAM,stream,stream,indistinct- lot of tree cover,permanent,,permanent,permanent,0,,-4.96252,39.76527,-4.96252,39.76527,S 04 57. 751,039 45. 916,S 04.57.751,E 039.45.916,,,,MAJINGANI,11:34 AM,11:41:30 AM,11:34:00,11:41:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,55,,42.0,29.9,10.0,88.8,0.0,,0.5-1m/s,2,0.5-1,2,Normal,3,High,Dry,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,1,0,0,1,1,1,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,11.9,17.1,5.9,17.8,6.6,4,10.7,0,4.9,0,1.9,0,0.9,1.8,1.9,4.6,0,0,284.4
831,,Langoni_27.08.2012,Langoni,382695,KISIWANI,,,2012,8,8_2012,27.08.2012,27/08/2012,6,1,Pemba,KISIWANI,LANGONI,LANGONI,STREAM,,STREAM,stream,stream,,permanent,,temporary,temporary,0,,-5.14227,39.76958,-5.14227,39.76958,S 05 08. 536,039 46. 175,05 08.536,039 46.175,,,,KISIWANI,2:30:00 PM,2:45:00 PM,14:30:00,14:45:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,,1,Lanistes,,,,,,,2,,,,115,,301.0,28.6,7.4,619.0,0.3,,0.5-1m/s,2,0.5-1,2,Low,2,High,Dry,,,,,,,,Multiple,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,grass,0,0,0,0,0,0,0,0,0,0,0,0,,multiple,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,7.7,29.2,8.7,8.5,18.3,6,4.3,8.2,5.9,2,1.9,2,0,1.5,2,5.2,0,3.77,29.8
833,,Langoni_20.01.2013,Langoni,382695,KISIWANI,,,2013,1,1_2013,20.01.2013,20/01/2013,11,3,Pemba,KISIWANI,LANGONI,LANGONI,STREAM,,STREAM,stream,stream,,temporary,,temporary,temporary,0,,-5.14222,39.76953,-5.14222,39.76953,S 05 08. 533,039 46. 172,S 05.08.533,E 039.46.172,SITE NEARLY DRY,,,KISIWANI,10:49:00,22:56:30,10:49:00,22:56:30,12:07:30,00:07:00,7,mismatch time sampling/time in- error in excel transformation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,31,,323.0,26.8,8.0,663.0,0.3,,Still,0,0.5-1,2,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,7.7,29.2,8.7,8.5,18.3,6,4.3,8.2,5.9,2,1.9,2,0,1.5,2,5.2,0,3.77,103
